asset,date,close,volume,daily_return,ma20,ma60,ret20,vol20,drawdown60,rsi14,macd,macd_signal
COST,2023-11-13,578.22998,1650700,0.001923,561.0185,557.51467,0.010468,0.180774,-0.060865,69.82717,3.362779,1.014023
COST,2023-11-14,590.79999,2037600,0.021739,561.8415,558.30784,0.028659,0.195634,-0.060865,76.40742,5.072623,1.825743
COST,2023-11-15,596.78003,2165100,0.010122,562.9485,559.28134,0.038528,0.197961,-0.060865,80.41062,6.831477,2.82689
COST,2023-11-16,578.58002,2954700,-0.030497,563.596,559.91001,0.022895,0.221112,-0.060865,68.8115,6.679792,3.59747
COST,2023-11-17,577.15002,1773600,-0.002472,564.807,560.66734,0.043803,0.203399,-0.056803,63.24492,6.370754,4.152127
COST,2023-11-20,580.79999,1624100,0.006324,566.2325,561.44717,0.051621,0.203483,-0.055008,66.62757,6.347195,4.591141
COST,2023-11-21,584.29999,1173700,0.006026,567.8555,562.24901,0.058821,0.203411,-0.055008,66.2876,6.535606,4.980034
COST,2023-11-22,589.08002,1068600,0.008181,569.81,563.02084,0.071074,0.202797,-0.055008,68.73375,6.990054,5.382038
COST,2023-11-24,591.35999,645800,0.00387,571.998,563.83917,0.079912,0.200659,-0.055008,67.76713,7.448323,5.795295
COST,2023-11-27,594.90002,1627400,0.005986,574.5915,564.5995,0.09552,0.195413,-0.055008,65.60867,8.00488,6.237212
COST,2023-11-28,594.0,1286800,-0.001513,576.5475,565.42867,0.070502,0.18551,-0.055008,64.24362,8.277909,6.645351
COST,2023-11-29,587.85999,1319800,-0.010337,578.3185,566.1475,0.064116,0.189998,-0.055008,62.4817,7.907683,6.897818
COST,2023-11-30,592.73999,1755200,0.008301,580.1155,566.915,0.064547,0.190138,-0.055008,67.79371,7.916793,7.101613
COST,2023-12-01,596.25,1475300,0.005922,582.1295,567.70884,0.07245,0.189532,-0.055008,63.19855,8.113711,7.304032
COST,2023-12-04,599.08002,1624000,0.004746,584.0385,568.507,0.068069,0.188566,-0.055008,64.05176,8.401283,7.523482
COST,2023-12-05,605.34998,2349700,0.010466,585.815,569.28317,0.062353,0.18472,-0.055008,60.71584,9.031016,7.824989
COST,2023-12-06,607.42999,2233900,0.003436,587.623,570.09384,0.063298,0.184712,-0.055008,58.32158,9.587406,8.177473
COST,2023-12-07,610.95001,1690400,0.005795,589.8015,570.947,0.076792,0.181092,-0.055008,82.82291,10.194866,8.580951
COST,2023-12-08,610.78003,1502100,-0.000278,592.177,571.71384,0.084347,0.177119,-0.055008,84.99477,10.541055,8.972972
COST,2023-12-11,623.85999,2139300,0.021415,594.514,572.83884,0.080988,0.172553,-0.055008,87.45648,11.735575,9.525492
COST,2023-12-12,629.5,2374400,0.009041,597.0775,573.95184,0.088667,0.173288,-0.055008,87.90672,12.987629,10.21792
COST,2023-12-13,642.0,2436900,0.019857,599.6375,575.24601,0.086662,0.170891,-0.055008,89.29311,14.817727,11.137881
COST,2023-12-14,630.78003,3839200,-0.017477,601.3375,576.36184,0.056972,0.185687,-0.055008,75.83903,15.187661,11.947837
COST,2023-12-15,658.82001,8807700,0.044453,605.3495,578.09084,0.138684,0.197438,-0.055008,81.71264,17.541225,13.066515
COST,2023-12-18,681.23999,5733400,0.034031,610.554,580.135,0.180352,0.216792,-0.055008,85.66641,20.973773,14.647966
COST,2023-12-19,677.73999,3437300,-0.005138,615.401,582.12034,0.166908,0.222012,-0.055008,87.55644,23.144872,16.347347
COST,2023-12-20,661.0,3782700,-0.0247,619.236,583.921,0.131268,0.250324,-0.055008,75.95045,23.246732,17.727224
COST,2023-12-21,665.15997,2388400,0.006293,623.04,585.61484,0.12915,0.250226,-0.055008,76.06872,23.393467,18.860473
COST,2023-12-22,671.59998,1641700,0.009682,627.052,587.331,0.135687,0.250356,-0.055008,76.70498,23.75557,19.839492
COST,2023-12-26,674.62,1774800,0.004497,631.038,589.15867,0.134006,0.250452,-0.055008,76.13373,24.009464,20.673487
COST,2023-12-27,666.79999,1875900,-0.011592,634.678,590.75017,0.122559,0.257155,-0.055008,71.46888,23.310953,21.20098
COST,2023-12-28,663.09998,1496900,-0.005549,638.44,592.3845,0.12799,0.253678,-0.055008,68.83352,22.202877,21.401359
COST,2023-12-29,660.08002,1947500,-0.004554,641.807,593.85584,0.113608,0.256329,-0.055008,67.44516,20.840794,21.289246
COST,2024-01-02,650.65002,2657700,-0.014286,644.527,595.208,0.091237,0.265769,-0.055008,59.73122,18.783883,20.788174
COST,2024-01-03,644.69,2612600,-0.00916,646.8075,596.66067,0.076133,0.270151,-0.055008,55.50482,16.482838,19.927106
COST,2024-01-04,648.34998,2171100,0.005677,648.9575,598.15034,0.071033,0.269119,-0.055008,52.45876,14.78415,18.898515
COST,2024-01-05,656.01001,2233500,0.011815,651.3865,599.71567,0.079976,0.270702,-0.055008,60.04619,13.895846,17.897981
COST,2024-01-08,661.69,2245300,0.008658,653.9235,601.3185,0.083051,0.271146,-0.055008,51.39037,13.494628,17.017311
COST,2024-01-09,667.17999,1886200,0.008297,656.7435,603.04183,0.092341,0.271003,-0.055008,41.85211,13.464447,16.306738
COST,2024-01-10,672.76001,1801900,0.008364,659.1885,604.80717,0.078383,0.264111,-0.055008,47.18199,13.73249,15.791888
COST,2024-01-11,673.58002,1670800,0.001219,661.3925,606.49617,0.070024,0.263555,-0.055008,58.68306,13.851413,15.403793
COST,2024-01-12,683.23999,2388400,0.014341,663.4545,608.31117,0.064237,0.259719,-0.055008,61.59868,14.557331,15.234501
COST,2024-01-16,681.48999,1626700,-0.002561,665.99,610.092,0.080392,0.249117,-0.055008,56.75086,14.804905,15.148582
COST,2024-01-17,684.19,1786800,0.003962,667.2585,612.068,0.038508,0.198132,-0.055008,56.56109,15.045541,15.127973
COST,2024-01-18,687.31,1900600,0.00456,667.562,614.30767,0.00891,0.158532,-0.055008,65.03006,15.311503,15.164679
COST,2024-01-19,694.96997,2267900,0.011145,668.4235,616.68567,0.025423,0.161374,-0.055008,72.07371,15.95644,15.323032
COST,2024-01-22,692.51001,2452900,-0.00354,669.999,619.03017,0.04767,0.130716,-0.055008,72.63718,16.083657,15.475157
COST,2024-01-23,687.59003,2208600,-0.007105,671.1205,621.3235,0.033721,0.133984,-0.055008,77.51791,15.607561,15.501637
COST,2024-01-24,686.51001,1946500,-0.001571,671.866,623.63867,0.022201,0.131006,-0.055008,83.5958,14.970532,15.395416
COST,2024-01-25,679.90002,2751900,-0.009628,672.13,625.91983,0.007827,0.135703,-0.053652,74.19856,13.773539,15.071041
COST,2024-01-26,686.88,1825500,0.010266,673.134,628.11983,0.030114,0.132167,-0.053652,73.92656,13.235568,14.703946
COST,2024-01-29,694.01001,2215400,0.01038,674.6795,630.47933,0.046614,0.132964,-0.053652,74.49974,13.232023,14.409562
COST,2024-01-30,700.73999,1610500,0.009697,676.7125,632.87833,0.061599,0.132823,-0.053652,74.97028,13.615318,14.250713
COST,2024-01-31,694.88,1928500,-0.008363,678.924,635.1935,0.067978,0.123951,-0.053652,66.39007,13.292997,14.05917
COST,2024-02-01,704.47998,2039200,0.013815,681.9135,637.5865,0.092742,0.12003,-0.053652,70.25966,13.654789,13.978294
COST,2024-02-02,709.47998,2377400,0.007097,684.97,639.91417,0.094286,0.120325,-0.053652,68.32405,14.181495,14.018934
COST,2024-02-05,711.15997,2276900,0.002368,687.7275,642.24567,0.084069,0.117389,-0.053652,70.73958,14.56656,14.128459
COST,2024-02-06,710.78998,1920200,-0.00052,690.1825,644.63583,0.074204,0.117152,-0.053652,69.21968,14.672733,14.237314
COST,2024-02-07,719.78003,2145500,0.012648,692.8125,647.24433,0.078839,0.120432,-0.053652,71.62654,15.305862,14.451024
COST,2024-02-08,724.15997,1918500,0.006085,695.3825,649.695,0.076402,0.119563,-0.053652,70.33017,15.976874,14.756194
COST,2024-02-09,723.40002,1426100,-0.001049,697.8735,652.1145,0.073963,0.120459,-0.053652,72.03601,16.259901,15.056935
COST,2024-02-12,722.40997,1572600,-0.001369,699.832,654.308,0.05733,0.114649,-0.053652,76.31499,16.217369,15.289022
COST,2024-02-13,714.25,1951100,-0.011295,701.47,656.26583,0.048071,0.123901,-0.053652,68.93777,15.348295,15.300877
COST,2024-02-14,722.17999,1472500,0.011103,703.3695,658.65917,0.055525,0.127647,-0.053652,78.35303,15.125079,15.265717
COST,2024-02-15,724.51001,1264100,0.003226,705.2295,661.11517,0.054124,0.127482,-0.053652,76.91321,14.9637,15.205314
COST,2024-02-16,723.98999,1764900,-0.000718,706.6805,663.50167,0.041757,0.123926,-0.053652,73.6809,14.625253,15.089301
COST,2024-02-20,725.69,2407300,0.002348,708.3395,665.85817,0.047913,0.122137,-0.053652,71.40898,14.329032,14.937248
COST,2024-02-21,723.02002,1564200,-0.003679,710.111,668.0905,0.051528,0.119182,-0.053652,75.5447,13.720667,14.693931
COST,2024-02-22,734.40002,1801600,0.01574,712.5055,670.4745,0.069759,0.126852,-0.053652,76.31028,13.995473,14.55424
COST,2024-02-23,737.92999,1265800,0.004807,715.407,672.85833,0.085351,0.117155,-0.053652,75.68156,14.332877,14.509967
COST,2024-02-26,745.34998,1707000,0.010055,718.3305,675.38083,0.085124,0.11701,-0.053652,77.96502,15.025795,14.613133
COST,2024-02-27,744.71002,1471300,-0.000859,720.8655,677.995,0.073054,0.115828,-0.053652,77.62223,15.346395,14.759785
COST,2024-02-28,747.96002,1365000,0.004364,723.2265,680.582,0.067386,0.113604,-0.053652,75.31447,15.681949,14.944218
COST,2024-02-29,743.89001,3361200,-0.005441,725.677,683.04267,0.07053,0.110048,-0.053652,67.82301,15.441462,15.043667
COST,2024-03-01,749.44,1678100,0.007461,727.925,685.54867,0.06382,0.104258,-0.053652,71.64948,15.51981,15.138895
COST,2024-03-04,759.17999,2133400,0.012996,730.41,688.1125,0.070051,0.109228,-0.053652,76.68753,16.181309,15.347378
COST,2024-03-05,759.95001,2353400,0.001014,732.8495,690.6545,0.068606,0.109506,-0.053652,87.15452,16.576601,15.593223
COST,2024-03-06,773.23999,2400600,0.017488,735.972,693.35933,0.08786,0.119293,-0.053652,88.18431,17.757565,16.026091
COST,2024-03-07,785.59003,4187900,0.015972,739.2625,696.27283,0.091431,0.122926,-0.053652,89.72429,19.465644,16.714002
COST,2024-03-08,725.56,8590200,-0.076414,739.3325,697.96783,0.001933,0.31178,-0.076414,50.57556,15.793332,16.529868
COST,2024-03-11,714.08002,3762500,-0.015822,738.8665,699.3775,-0.012884,0.316987,-0.091027,46.0286,11.820401,15.587974
COST,2024-03-12,736.88,3727400,0.031929,739.59001,700.95883,0.02003,0.337106,-0.091027,54.16717,10.391803,14.54874
COST,2024-03-13,734.20001,2270300,-0.003637,740.58751,702.6825,0.027931,0.334422,-0.091027,49.93654,8.940318,13.427056
COST,2024-03-14,731.95001,1826100,-0.003065,741.07601,703.90133,0.013529,0.332859,-0.091027,48.08726,7.521743,12.245993
COST,2024-03-15,725.63,3390700,-0.008634,741.13201,704.64117,0.001546,0.334413,-0.091027,43.64773,5.820446,10.960884
COST,2024-03-18,731.53998,1595200,0.008145,741.50951,705.53783,0.010428,0.335534,-0.091027,45.89693,4.892641,9.747235
COST,2024-03-19,732.16998,1322700,0.000861,741.83351,706.724,0.008929,0.335481,-0.091027,44.99904,4.16023,8.629834
COST,2024-03-20,740.71997,1398700,0.011678,742.7185,707.98333,0.024481,0.337268,-0.091027,49.0237,4.221043,7.748076
COST,2024-03-21,742.56,2106900,0.002484,743.1265,709.166,0.011111,0.333066,-0.091027,47.83157,4.367368,7.071934
COST,2024-03-22,734.79999,1794100,-0.01045,742.97,710.169,-0.004242,0.33501,-0.091027,42.21882,3.813208,6.420189
COST,2024-03-25,730.96002,1604700,-0.005226,742.2505,711.23833,-0.019306,0.333318,-0.091027,40.92531,3.02926,5.742003
COST,2024-03-26,730.97998,1353500,2.7e-05,741.564,712.36967,-0.018437,0.333329,-0.091027,35.57285,2.382126,5.070028
COST,2024-03-27,732.08002,1246700,0.001505,740.77,713.56967,-0.021231,0.332906,-0.091027,30.21225,1.935717,4.443166
COST,2024-03-28,732.63,1713300,0.000751,740.207,714.936,-0.015137,0.3325,-0.091027,54.66791,1.607781,3.876089
COST,2024-04-01,721.23999,1600700,-0.015547,738.797,716.21183,-0.037628,0.33517,-0.091027,54.73293,0.423924,3.185656
COST,2024-04-02,711.29999,2326700,-0.013782,736.403,717.261,-0.063068,0.333072,-0.094566,29.62725,-1.301365,2.288252
COST,2024-04-03,705.69,3205500,-0.007887,733.69,718.089,-0.071399,0.333135,-0.101707,28.30617,-3.085777,1.213446
COST,2024-04-04,704.88,2252400,-0.001148,730.272,718.80883,-0.088407,0.32402,-0.102738,28.94039,-4.513271,0.068103
COST,2024-04-05,713.71997,1552900,0.012541,726.6785,719.5845,-0.091485,0.321375,-0.102738,41.08396,-4.875061,-0.92053
COST,2024-04-08,711.81,1459000,-0.002676,725.991,720.23533,-0.018951,0.1769,-0.102738,34.28889,-5.255322,-1.787489
COST,2024-04-09,718.59003,1386400,0.009525,726.2165,720.9855,0.006316,0.17133,-0.102738,40.15088,-4.9525,-2.420491
COST,2024-04-10,722.58002,1832000,0.005553,725.5015,721.64117,-0.019406,0.126645,-0.102738,35.9118,-4.340518,-2.804496
COST,2024-04-11,732.34998,2107800,0.013521,725.409,722.48883,-0.00252,0.136106,-0.102738,42.94009,-3.03221,-2.850039
COST,2024-04-12,731.31,1481800,-0.00142,725.377,723.27417,-0.000874,0.135754,-0.102738,47.33953,-2.055589,-2.691149
COST,2024-04-15,718.28003,1808000,-0.017817,725.0095,723.79033,-0.010129,0.146945,-0.102738,41.52178,-2.306432,-2.614206
COST,2024-04-16,715.96997,1412300,-0.003216,724.231,724.14033,-0.021284,0.143609,-0.102738,40.26209,-2.660956,-2.623556
COST,2024-04-17,715.19,1376700,-0.001089,723.382,724.51833,-0.023191,0.143434,-0.102738,38.99672,-2.970612,-2.692967
COST,2024-04-18,711.25,1846400,-0.005509,721.9085,724.91267,-0.039786,0.135847,-0.102738,36.66082,-3.493669,-2.853107
COST,2024-04-19,709.51001,2190400,-0.002446,720.256,725.296,-0.044508,0.134815,-0.102738,41.67967,-4.00246,-3.082978
COST,2024-04-22,715.46002,1437100,0.008386,719.289,725.88867,-0.02632,0.136173,-0.102738,53.12785,-3.880829,-3.242548
COST,2024-04-23,722.67999,1176200,0.010091,718.875,726.48533,-0.011328,0.141079,-0.102738,62.47249,-3.165355,-3.227109
COST,2024-04-24,723.89001,1206600,0.001674,718.5205,726.98333,-0.009699,0.141287,-0.102738,63.87392,-2.472201,-3.076128
COST,2024-04-25,721.85999,1613600,-0.002804,718.0095,727.33533,-0.01396,0.141324,-0.102738,56.59645,-2.062898,-2.873482
COST,2024-04-26,729.17999,1524400,0.01014,717.837,727.907,-0.004709,0.14641,-0.102738,62.94144,-1.134778,-2.525741
COST,2024-04-29,726.33002,1526900,-0.003908,718.0915,728.27117,0.007057,0.135659,-0.102738,56.12536,-0.622035,-2.145
COST,2024-04-30,722.90002,1734800,-0.004722,718.6715,728.49483,0.016308,0.12662,-0.102738,50.25552,-0.486842,-1.813368
COST,2024-05-01,722.21997,1609100,-0.000941,719.498,728.67917,0.023424,0.122608,-0.102738,40.53802,-0.429623,-1.536619
COST,2024-05-02,732.44,1826900,0.014151,720.876,729.04,0.039099,0.130516,-0.102738,50.90098,0.435376,-1.14222
COST,2024-05-03,743.90002,2323300,0.015646,722.385,729.442,0.042286,0.134269,-0.102738,70.95186,2.02231,-0.509314
COST,2024-05-06,756.45001,1773300,0.016871,724.617,729.98017,0.062713,0.142697,-0.102738,78.35528,4.243727,0.441294
COST,2024-05-07,771.31,1897800,0.019644,727.253,730.77867,0.073366,0.15291,-0.102738,82.83404,7.121204,1.777276
COST,2024-05-08,763.40997,1511900,-0.010242,729.2945,731.462,0.056506,0.160321,-0.102738,79.16569,8.664282,3.154677
COST,2024-05-09,779.03998,1716200,0.020474,731.629,732.54183,0.063754,0.168194,-0.102738,83.65109,11.021347,4.728011
COST,2024-05-10,787.19,1652700,0.010462,734.423,733.62533,0.076411,0.169198,-0.102738,83.99199,13.392594,6.460928
COST,2024-05-13,775.15002,1596800,-0.015295,737.2665,734.46933,0.079175,0.165123,-0.102738,73.77865,14.137333,7.996209
COST,2024-05-14,777.90002,1327700,0.003548,740.363,735.36784,0.086498,0.163006,-0.102738,74.13961,14.779082,9.352784
COST,2024-05-15,787.03998,1661700,0.01175,743.9555,736.39034,0.100463,0.163843,-0.102738,77.39115,15.842568,10.65074
COST,2024-05-16,793.07001,2000000,0.007662,748.0465,737.55783,0.115037,0.15941,-0.102738,77.14333,16.976269,11.915846
COST,2024-05-17,795.81,1309100,0.003455,752.3615,738.58133,0.121633,0.156861,-0.102738,79.54581,17.889609,13.110599
COST,2024-05-20,793.0,1347100,-0.003531,756.2385,739.49917,0.108378,0.159931,-0.102738,79.96748,18.177159,14.123911
COST,2024-05-21,800.92999,1375700,0.01,760.151,740.4255,0.108278,0.159894,-0.102738,81.68425,18.827893,15.064707
COST,2024-05-22,801.85999,1192800,0.001161,764.0495,741.378,0.10771,0.160055,-0.102738,80.20362,19.197351,15.891236
COST,2024-05-23,796.34003,1519200,-0.006884,767.7735,742.18433,0.103178,0.163373,-0.102738,74.05948,18.827701,16.478529
COST,2024-05-24,809.72998,1623000,0.016814,771.801,743.28167,0.110467,0.16783,-0.102738,74.25789,19.391673,17.061158
COST,2024-05-28,813.16998,1986300,0.004248,776.143,744.34383,0.11956,0.164352,-0.102738,71.27034,19.88696,17.626318
COST,2024-05-29,806.52002,2282800,-0.008178,780.324,745.13283,0.115673,0.167686,-0.102738,72.1874,19.517892,18.004633
COST,2024-05-30,815.34003,2277800,0.010936,784.98,746.056,0.128936,0.166895,-0.102738,70.09083,19.7099,18.345687
COST,2024-05-31,809.89001,4360700,-0.006684,788.8525,746.66683,0.105742,0.16998,-0.102738,62.95074,19.200961,18.516741
COST,2024-06-03,815.39001,2008700,0.006791,792.427,747.1635,0.096102,0.165536,-0.102738,74.80892,19.022151,18.617823
COST,2024-06-04,827.39001,1754500,0.014717,795.974,748.86067,0.09378,0.163593,-0.102738,77.38797,19.622547,18.818768
COST,2024-06-05,834.29999,2080000,0.008352,799.1235,750.86433,0.081666,0.15442,-0.102738,76.81575,20.420546,19.139124
COST,2024-06-06,842.64001,1735000,0.009996,803.085,752.627,0.103784,0.146193,-0.102738,77.40798,21.478348,19.606969
COST,2024-06-07,845.58002,1593600,0.003489,806.41201,754.48333,0.085413,0.134279,-0.102738,77.45784,22.296873,20.144949
COST,2024-06-10,848.34003,1401600,0.003264,809.46951,756.42317,0.077681,0.1322,-0.102738,80.54763,22.904243,20.696808
COST,2024-06-11,849.31,1690500,0.001143,813.17751,758.4845,0.095672,0.112088,-0.102738,78.92853,23.196463,21.196739
COST,2024-06-12,847.81,1838300,-0.001766,816.673,760.42233,0.08987,0.114316,-0.102738,77.28951,23.041405,21.565672
COST,2024-06-13,845.96002,1322400,-0.002182,819.61901,762.31884,0.074863,0.113024,-0.102738,80.81226,22.509764,21.75449
COST,2024-06-14,855.66998,1395500,0.011478,822.74901,764.23467,0.078934,0.115607,-0.102738,79.89332,22.611298,21.925852
COST,2024-06-17,867.90997,1904900,0.014305,826.354,766.32384,0.090599,0.121408,-0.102738,81.9594,23.409579,22.222597
COST,2024-06-18,870.75,1763800,0.003272,830.2415,768.58967,0.098045,0.117884,-0.102738,89.24601,23.994791,22.577036
COST,2024-06-20,862.44,1944600,-0.009543,833.317,770.781,0.076798,0.126367,-0.102738,78.95967,23.516941,22.765017
COST,2024-06-21,848.31,3833100,-0.016384,835.63951,772.7365,0.057928,0.145072,-0.102738,71.34445,21.747377,22.561489
COST,2024-06-24,848.15997,1722900,-0.000177,838.2305,774.67117,0.065073,0.140993,-0.102738,69.35616,20.101165,22.069424
COST,2024-06-25,855.51001,1564200,0.008666,840.5195,776.71917,0.056537,0.133311,-0.102738,67.575,19.168653,21.48927
COST,2024-06-26,856.84003,1505300,0.001555,842.70301,778.97917,0.053703,0.133262,-0.102738,65.1438,18.325705,20.856557
COST,2024-06-27,850.62,1254900,-0.007259,844.908,781.30117,0.054679,0.132309,-0.102738,55.51865,16.96025,20.077296
COST,2024-06-28,849.98999,2131700,-0.000741,846.6405,783.70617,0.042498,0.12912,-0.102738,53.15043,15.646913,19.191219
COST,2024-07-01,845.66998,1989000,-0.005082,848.4295,786.05267,0.044179,0.127791,-0.096844,48.13414,14.095017,18.171979
COST,2024-07-02,859.35999,1377900,0.016188,850.628,788.48,0.053925,0.136341,-0.096844,55.96296,13.810597,17.299702
COST,2024-07-03,862.65997,814400,0.00384,852.3915,790.99417,0.042628,0.12885,-0.096844,58.62668,13.693623,16.578487
COST,2024-07-05,885.66998,2620700,0.026673,854.96,793.77883,0.061573,0.154467,-0.096844,68.51624,15.281479,16.319085
COST,2024-07-08,880.84003,1611300,-0.005453,856.87,796.4165,0.045334,0.154969,-0.096844,62.29605,15.966083,16.248485
COST,2024-07-09,886.84998,1356800,0.006823,858.9335,798.9915,0.048807,0.155769,-0.096844,59.85226,16.79993,16.358774
COST,2024-07-10,884.31,1755800,-0.002864,860.73199,801.5415,0.0424,0.156849,-0.096844,57.07577,17.059157,16.49885
COST,2024-07-11,846.59003,6021100,-0.042655,860.596,803.68,-0.003203,0.223409,-0.096844,43.67165,14.058849,16.01085
COST,2024-07-12,842.90002,3288400,-0.004359,860.3505,805.7955,-0.005791,0.22386,-0.096844,47.64353,11.253606,15.059401
COST,2024-07-15,848.72998,2064000,0.006917,860.489,808.02117,0.003274,0.225115,-0.096844,50.23658,9.392587,13.926038
COST,2024-07-16,850.77002,1687600,0.002404,860.244,810.3465,-0.005726,0.221391,-0.096844,47.942,7.990224,12.738875
COST,2024-07-17,846.28003,1783100,-0.005278,859.1625,812.626,-0.024922,0.215209,-0.08927,45.53752,6.442274,11.479555
COST,2024-07-18,839.37,2338500,-0.008165,857.5935,814.69117,-0.036038,0.215904,-0.081124,45.2735,4.604849,10.104614
COST,2024-07-19,838.13,1984400,-0.001477,856.378,816.61534,-0.028187,0.213929,-0.081124,45.04264,3.013877,8.686467
COST,2024-07-22,847.41998,1920200,0.011084,856.3335,818.67417,-0.001049,0.210504,-0.081124,50.7023,2.474124,7.443998
COST,2024-07-23,852.10999,1744100,0.005534,856.531,820.845,0.004657,0.211403,-0.080666,46.86391,2.397177,6.434634
COST,2024-07-24,830.82001,2511300,-0.024985,855.2965,822.539,-0.02886,0.226952,-0.080666,38.08205,0.611226,5.269952
COST,2024-07-25,815.95001,2183700,-0.017898,853.252,824.03267,-0.047722,0.234027,-0.080666,22.20979,-1.981199,3.819722
COST,2024-07-26,817.59998,1441500,0.002022,851.601,825.611,-0.038819,0.233757,-0.080666,24.13703,-3.858102,2.284157
COST,2024-07-29,815.56,1320400,-0.002495,849.8795,827.16667,-0.040506,0.233727,-0.080386,19.8664,-5.447377,0.737851
COST,2024-07-30,810.03003,2017200,-0.006781,848.0975,828.45983,-0.042144,0.234105,-0.086621,19.37662,-7.071593,-0.824038
COST,2024-07-31,822.0,2135000,0.014777,846.2295,829.7615,-0.043474,0.232697,-0.086621,37.12966,-7.308671,-2.120965
COST,2024-08-01,816.89001,1861400,-0.006217,843.941,830.76883,-0.053057,0.232019,-0.086621,36.58584,-7.818759,-3.260524
COST,2024-08-02,822.08002,2598500,0.006353,840.76151,831.615,-0.071799,0.207957,-0.086621,36.16447,-7.715282,-4.151475
COST,2024-08-05,801.83002,2820900,-0.024633,836.811,832.25534,-0.089698,0.220921,-0.095867,28.63252,-9.16167,-5.153514
COST,2024-08-06,816.88,2476300,0.01877,833.31251,832.886,-0.078897,0.232857,-0.095867,38.2475,-8.989906,-5.920793
COST,2024-08-07,810.29999,1702000,-0.008055,829.61201,833.27117,-0.083692,0.233251,-0.095867,38.34868,-9.277785,-6.592191
COST,2024-08-08,839.42999,2345000,0.03595,829.254,834.3425,-0.008457,0.22846,-0.095867,50.42584,-7.07384,-6.688521
COST,2024-08-09,854.92999,1710600,0.018465,829.8555,835.62633,0.014272,0.237311,-0.095867,52.36387,-4.030022,-6.156821
COST,2024-08-12,863.57001,1748200,0.010106,830.5975,836.90184,0.017485,0.238665,-0.095867,53.51967,-0.910107,-5.107478
COST,2024-08-13,864.82001,1484100,0.001447,831.3,838.09767,0.016514,0.238613,-0.095867,61.90811,1.644359,-3.757111
COST,2024-08-14,862.71002,1341500,-0.00244,832.1215,839.21267,0.019414,0.237845,-0.095867,67.98464,3.458663,-2.313956
COST,2024-08-15,877.34998,1923800,0.01697,834.0205,840.6185,0.045248,0.241608,-0.095867,70.89309,6.008571,-0.649451
COST,2024-08-16,870.59003,1516300,-0.007705,835.6435,841.7795,0.038729,0.243908,-0.095867,68.62775,7.398634,0.960166
COST,2024-08-19,872.34998,1318400,0.002022,836.89,842.95434,0.029419,0.241548,-0.095867,71.64792,8.543794,2.476892
COST,2024-08-20,876.20001,1104600,0.004413,838.0945,844.28534,0.028271,0.241336,-0.095867,69.9529,9.650759,3.911665
COST,2024-08-21,881.41998,1465500,0.005958,840.6245,845.48017,0.060904,0.220374,-0.095867,73.73649,10.824468,5.294226
COST,2024-08-22,877.56,1440900,-0.004379,843.705,846.55334,0.075507,0.208218,-0.095867,70.60923,11.312765,6.497934
COST,2024-08-23,879.21002,1305800,0.00188,846.7855,847.76484,0.075355,0.208234,-0.095867,83.35349,11.69804,7.537955
COST,2024-08-26,892.51001,1737000,0.015127,850.633,849.051,0.094352,0.21064,-0.095867,83.09851,12.92755,8.615874
COST,2024-08-27,908.90002,2098900,0.018364,855.5765,850.70117,0.122057,0.211527,-0.095867,89.73889,15.050984,9.902896
COST,2024-08-28,888.04999,1668400,-0.02294,858.879,851.91217,0.080353,0.23183,-0.095867,70.99673,14.879871,10.898291
COST,2024-08-29,886.63,1709900,-0.001599,862.366,852.8995,0.085373,0.229708,-0.095867,65.58508,14.462963,11.611225
COST,2024-08-30,892.38,1933500,0.006485,865.881,853.8675,0.085515,0.229725,-0.095867,64.5785,14.430194,12.175019
COST,2024-09-03,878.57001,1784200,-0.015475,869.718,854.46634,0.095706,0.216388,-0.095867,56.17312,13.138422,12.3677
COST,2024-09-04,890.02002,1425200,0.013033,873.375,855.207,0.089536,0.21235,-0.095867,61.31224,12.890015,12.472163
COST,2024-09-05,885.97998,1998800,-0.004539,877.159,855.83433,0.093397,0.209973,-0.095867,53.91881,12.226218,12.422974
COST,2024-09-06,876.67999,2074600,-0.010497,879.0215,856.2905,0.044375,0.180535,-0.095867,52.70305,10.824939,12.103367
COST,2024-09-09,896.48999,1954000,0.022597,881.0995,857.10183,0.048612,0.185975,-0.095867,59.23489,11.183994,11.919492
COST,2024-09-10,894.28998,1360800,-0.002454,882.6355,857.90733,0.035573,0.184447,-0.095867,57.0089,11.162353,11.768065
COST,2024-09-11,900.40002,1796100,0.006832,884.4145,858.65283,0.041142,0.185294,-0.095867,57.30338,11.505603,11.715572
COST,2024-09-12,915.03003,1867300,0.016248,887.0305,859.43817,0.060646,0.19103,-0.095867,63.31462,12.810478,11.934553
COST,2024-09-13,916.0,1327500,0.00106,888.963,860.19234,0.044053,0.18383,-0.095867,63.13645,13.764205,12.300484
COST,2024-09-16,907.87,1661000,-0.008876,890.827,860.9495,0.042821,0.184713,-0.095867,55.69478,13.706022,12.581591
COST,2024-09-17,897.27002,1387000,-0.011676,892.073,861.7655,0.028567,0.191139,-0.095867,45.49469,12.658662,12.597005
COST,2024-09-18,892.52002,1338200,-0.005294,892.889,862.50484,0.018626,0.192265,-0.095867,51.97841,11.314904,12.340585
COST,2024-09-19,900.73999,1747500,0.00921,893.855,863.25867,0.021919,0.19372,-0.095867,55.89045,10.788882,12.030245
